id,campeonatoId,rodada,partidaId,timeId,jogadorId,tempo,minuto,minutoGeral,jogador,time,horarioInt,horarioString
246,3,5,808,4,4339,2,25:00,70,Rodrigo Nestor Bertalia -,São Paulo,1285,21:25
247,3,5,808,7,4340,2,17:00,62,Emanuel Britez -,Fortaleza,1277,21:17
248,3,6,813,4,4370,1,23:00,23,Lucas Khodor Silvestre -,São Paulo,983,16:23
249,3,6,818,12,4410,2,28:00,73,Julio Cesar de Rezende Miranda -,Bahia,1048,17:28
250,3,6,818,12,4411,2,31:00,76,Victor Hugo Soares dos Santos -,Bahia,1051,17:31
251,3,7,826,11,4444,2,7:00,52,Walter Kannemann -,Grêmio,1177,19:37
252,3,7,827,24,4456,2,9:00,54,Jose Roberto Assunçao de Araujo Filho -,Coritiba,1179,19:39
253,3,7,827,6,4457,2,43:00,88,Paolo Mauricio Lemos Merladett -,Atlético Mineiro,1213,20:13
254,3,10,851,20,4594,1,40:00,40,João Carlos Magalhães Brandão -,Botafogo,1300,21:40
255,3,10,852,4,4602,2,48:00,93,Pablo Gonçalves Maia Fortunato -,São Paulo,1068,17:48
256,3,10,857,13,4629,2,47:00,92,Guilherme de Aguiar Camacho -,Santos,1067,17:47
257,3,11,860,5,4650,2,54:00,99,Fernando Diniz Silva -,Fluminense,1404,23:24
258,3,11,866,23,4679,1,33:00,33,Eder Ferreira Graminho -,América Fc Saf,1173,19:33
259,3,12,870,5,4697,1,37:00,37,Marcilio Florencio Mota Filho -,Fluminense,1147,19:07
260,3,12,871,21,4708,2,42:00,87,Antonio José Cardoso de Oliveira -,Cuiabá Saf,1362,22:42
261,3,12,876,24,4732,2,47:00,92,Bruno Gomes da Silva Clevelario -,Coritiba,1067,17:47
262,3,12,878,6,4742,2,44:00,89,Renzo Saravia -,Atlético Mineiro,1214,20:14
263,3,13,885,6,4783,1,51:00,51,Luiz Felipe Scolari -,Atlético Mineiro,1011,16:51
264,3,13,886,26,4794,2,24:00,69,Lucas da Cruz Oliveira -,Cruzeiro Saf,1344,22:24
265,3,13,887,1,4800,2,20:00,65,Gustavo Garcia dos Santos -,Palmeiras,1040,17:20
266,3,14,893,13,4832,2,35:00,80,Paulo Cesar Turra -,Santos,755,12:35
267,3,14,893,13,4833,2,16:00,61,Vladimir Orlando Cardoso de Araujo Filho -,Santos,736,12:16
268,3,14,893,25,4834,2,55:00,100,Guilherme Costa Marques -,Goiás,775,12:55
269,3,15,904,6,4907,2,46:00,91,Guilherme Antonio Arana Lopes -,Atlético Mineiro,1306,21:46
270,3,15,909,30,4937,2,53:00,98,Felipe Azevedo dos Santos -,America Fc S.a.f.,1313,21:53
271,3,15,909,30,4938,1,50:00,50,Iago Justen Maidana Martins -,America Fc S.a.f.,1250,20:50
272,3,16,911,14,4951,2,50:00,95,Jose Ivaldo Almeida Silva -,Athletico Paranaense,1220,20:20
273,3,16,919,4,5005,2,13:00,58,Dorival Silvestre Junior -,São Paulo,1183,19:43
274,3,17,926,8,5048,2,20:00,65,Gabriel Ivan Mercado -,Internacional,1040,17:20
275,3,18,930,5,5072,2,44:00,89,Leanderson da Silva Genesio -,Fluminense,1364,22:44
276,3,18,930,1,5073,1,43:00,43,Joao Miguel Barreto Martins -,Palmeiras,1303,21:43
277,3,18,936,8,5107,2,46:00,91,Carlos Maria de Pena Bonino -,Internacional,1216,20:16
278,3,18,937,28,5116,2,46:00,91,Thiago Kosloski -,Coritiba S.a.f.,1216,20:16
279,3,18,938,30,5125,2,19:00,64,Esteban Rodrigo Burgos -,America Fc S.a.f.,1189,19:49
280,3,19,944,27,5161,2,50:00,95,Ramon Angel Diaz -,Vasco da Gama S.a.f.,1370,22:50
281,3,19,949,30,5186,2,48:00,93,Daniel Fortunato Borges -,America Fc S.a.f.,1068,17:48
282,3,20,953,11,5216,2,48:00,93,Renato Portaluppi -,Grêmio,1068,17:48
283,3,21,967,14,5310,1,20:00,20,Vinicius Kaue Ribeiro Ferreira -,Athletico Paranaense,1130,18:50
284,3,21,969,4,5326,2,29:00,74,Robert Abel Arboleda Escobar -,São Paulo,1049,17:29
285,3,21,969,30,5327,2,28:00,73,Gonzalo Mathias Mastriani Borges -,America Fc S.a.f.,1048,17:28
286,3,22,970,5,5336,2,48:00,93,PFMarcos de Seixas Correa -,Fluminense,1068,17:48
287,3,22,973,2,5351,2,50:00,95,Maycon de Andrade Barberan -,Corinthians,1070,17:50
288,3,22,973,1,5352,2,46:00,91,Murilo Cerqueira Paim -,Palmeiras,1066,17:46
289,3,22,974,8,5358,2,47:00,92,Luiz Adriano Souza da Silva -,Internacional,1067,17:47
290,3,22,974,25,5359,2,46:00,91,Magno Jose da Silva -,Goiás,1066,17:46
291,3,22,974,25,5360,2,47:00,92,Lucas Halter -,Goiás,1067,17:47
292,3,22,975,26,5367,2,30:00,75,PFTulio Flores dos Santos -,Cruzeiro Saf,1200,20:00
293,3,22,977,14,5376,2,36:00,81,Fernando Luiz Roza -,Athletico Paranaense,1056,17:36
294,3,22,978,27,5382,2,48:00,93,Jair Rodrigues Junior -,Vasco da Gama S.a.f.,1218,20:18
295,3,22,979,13,5388,2,48:00,93,Yeferson Julio Soteldo Martinez -,Santos,1218,20:18
296,3,23,980,0,5394,2,21:00,66,Gabriel Barbosa Almeida -,Flamengo,1371,22:51
297,3,23,982,25,5405,2,30:00,75,Raphael Gregorio Guzzo -,Goiás,1380,23:00
298,3,23,984,17,5417,1,33:00,33,TGJose Francisco Belman Gonzales -,Red Bull Bragantino,1323,22:03
299,3,23,989,30,5446,2,31:00,76,Danilo Fernando Avelar -,America Fc S.a.f.,1291,21:31
300,3,24,993,20,5475,1,20:00,20,Fernando Marcal de Oliveira -,Botafogo,1220,20:20
301,3,24,996,11,5494,2,40:00,85,Mathias Adalberto Villasanti Rolon -,Grêmio,1390,23:10
302,3,25,1000,12,5513,2,3:00,48,Victor Hugo Soares dos Santos -,Bahia,1023,17:03
303,3,25,1003,13,5536,2,14:00,59,Lucas Rafael Araujo Lima -,Santos,1034,17:14
304,3,25,1003,13,5537,2,14:00,59,Rodrigo Fernandez Cedres -,Santos,1034,17:14
305,3,25,1003,27,5538,2,14:00,59,Gary Alexis Medel Soto -,Vasco da Gama S.a.f.,1034,17:14
306,3,25,1005,26,5552,2,48:00,93,Fernando Henrique do Nascimento Pereira -,Cruzeiro Saf,1068,17:48
307,3,25,1006,8,5555,2,53:00,98,Hugo Mallo Novegil -,Internacional,1373,22:53
308,3,25,1009,5,5572,1,39:00,39,Matheus Martinelli Lima -,Fluminense,1149,19:09
309,3,26,1014,25,5598,2,29:00,74,Jose Felipe Macedo de Freitas -,Goiás,1049,17:29
310,3,27,1020,5,5637,2,25:00,70,Felipe Melo de Carvalho -,Fluminense,1375,22:55
311,3,27,1026,11,5678,2,50:00,95,Reinaldo Manoel da Silva -,Grêmio,1250,20:50
312,3,27,1028,8,5683,2,38:00,83,Lucca Holanda Sampaio Tavares -,Internacional,1388,23:08
313,3,29,1041,27,5743,2,45:00,90,Paulo Lucas Santos de Paula -,Vasco da Gama S.a.f.,1245,20:45
314,3,29,1041,27,5744,2,50:00,95,Erick Marcus dos Santos Oliveira do Carmo -,Vasco da Gama S.a.f.,1250,20:50
315,3,29,1042,4,5751,2,16:00,61,Marcio Rafael Ferreira de Souza -,São Paulo,1276,21:16
316,3,29,1043,28,5759,1,37:00,37,Willian Roberto de Farias -,Coritiba S.a.f.,1327,22:07
317,3,30,1050,17,5795,2,41:00,86,Thiago Nicolas Borbas Silva -,Red Bull Bragantino,1391,23:11
318,3,30,1052,12,5807,2,44:00,89,Nicolas Brian Acevedo Tabarez -,Bahia,1244,20:44
319,3,30,1054,27,5822,2,44:00,89,Pablo Ezequiel Vegetti -,Vasco da Gama S.a.f.,1064,17:44
320,3,31,1060,0,5854,1,39:00,39,Gerson Santos da Silva -,Flamengo,1239,20:39
321,3,31,1060,0,5855,2,50:00,95,Bruno Henrique Pinto -,Flamengo,1310,21:50
322,3,31,1060,13,5856,2,45:00,90,Lucas Braga Ribeiro -,Santos,1305,21:45
323,3,31,1062,26,5874,2,11:00,56,Anderson Silva da Paixão -,Cruzeiro Saf,1271,21:11
324,3,31,1067,28,5892,2,40:00,85,Islam Slimani -,Coritiba S.a.f.,1300,21:40
325,3,32,1070,4,5914,1,28:00,28,Gabriel Neves Perdomo -,São Paulo,1318,21:58
326,3,32,1077,28,5951,2,48:00,93,Thiago Kosloski -,Coritiba S.a.f.,1218,20:18
327,3,32,1079,6,5960,2,51:00,96,Givanildo Vieira de Sousa -,Atlético Mineiro,1281,21:21
328,3,32,1079,31,5961,2,27:00,72,Alexandre Egea -,America Saf,1257,20:57
329,3,33,1080,1,5964,2,3:00,48,Gustavo Raul Gomez Portillo -,Palmeiras,1353,22:33
330,3,33,1085,27,5980,2,40:00,85,Gabriel Fortes Chaves -,Vasco da Gama S.a.f.,1240,20:40
331,3,33,1088,12,5991,1,43:00,43,Leandro Del Giudice Macagnan -,Bahia,1243,20:43
332,3,33,1088,12,5992,1,19:00,19,Camilo Damian Candido Aquino -,Bahia,1219,20:19
333,3,34,1090,0,5999,2,50:00,95,Gabriel Barbosa Almeida -,Flamengo,1220,20:20
334,3,34,1090,5,6000,2,50:00,95,Marcilio Florencio Mota Filho -,Fluminense,1220,20:20
335,3,34,1095,6,6014,2,9:00,54,Igor Rabello da Costa -,Atlético Mineiro,1179,19:39
336,3,34,1096,11,6024,2,35:00,80,Bruno Fabiano Alves -,Grêmio,1055,17:35
337,3,34,1096,2,6025,1,7:00,7,Bruno Mendez Cittadini -,Corinthians,967,16:07
338,3,35,1108,1,6094,2,14:00,59,Gustavo Raul Gomez Portillo -,Palmeiras,1184,19:44
339,3,35,1108,1,6095,2,25:00,70,Joao Miguel Barreto Martins -,Palmeiras,1195,19:55
340,3,36,1114,17,6129,2,32:00,77,Alerrandro Barra Mansa Realino de Souza -,Red Bull Bragantino,1322,22:02
341,3,36,1114,17,6130,2,28:00,73,Eric dos Santos Rodrigues -,Red Bull Bragantino,1318,21:58
342,3,36,1117,20,6148,1,30:00,30,Carlos Eduardo de Oliveira Alves -,Botafogo,1320,22:00
343,3,36,1117,28,6149,1,48:00,48,Jamerson Santos de Jesus -,Coritiba S.a.f.,1338,22:18
344,3,37,1122,5,6176,2,9:00,54,Lucas da Silva Justen -,Fluminense,1029,17:09
345,3,37,1123,2,6181,2,49:00,94,Lucas Verissimo da Silva -,Corinthians,1189,19:49
346,3,37,1129,35,6213,2,16:00,61,Mateus Henrique Alves Silva -,América Saf,1186,19:46
347,3,38,1131,17,6224,2,27:00,72,Leonardo Javier Realpe Montaño -,Red Bull Bragantino,1377,22:57
348,3,38,1138,12,6248,2,13:00,58,Leandro Del Giudice Macagnan -,Bahia,1363,22:43
349,3,38,1139,21,6256,2,51:00,96,Clayson Henrique da Silva Vieira -,Cuiabá Saf,1401,23:21
350,4,1,1140,8,6266,2,9:00,54,Luis Oscar Gonzalez -,Internacional,1179,19:39
351,4,1,1141,20,6274,2,26:00,71,Alexander Nahuel Barboza Ullua -,Botafogo,1106,18:26
352,4,1,1141,26,6275,2,51:00,96,TGRogerio Alves de Lima -,Cruzeiro Saf,1131,18:51
353,4,1,1148,3,6328,1,14:00,14,Jair Zaksauskas Ribeiro Ventura -,Atlético,974,16:14
354,4,1,1148,3,6329,1,47:00,47,Alix Vinicius de Souza Sampaio -,Atlético,1007,16:47
355,4,1,1148,3,6330,2,55:00,100,Magno Jose da Silva -,Atlético,1075,17:55
356,4,2,1157,26,6385,2,42:00,87,Lucas Daniel Romero -,Cruzeiro Saf,1302,21:42
357,4,2,1159,19,6396,2,50:00,95,Jadson Alves dos Santos -,Juventude,1310,21:50
358,4,3,1164,19,6428,1,36:00,36,Lucas de Freitas Molarinho Chagas -,Juventude,1146,19:06
359,4,3,1167,14,6456,2,42:00,87,Agustin Canobbio Graviz -,Athletico Paranaense,1062,17:42
360,4,3,1168,3,6461,2,17:00,62,Gabriel de Sousa Barros -,Atlético,1187,19:47
361,4,3,1168,3,6462,2,5:00,50,Luiz Felipe do Nascimento dos Santos -,Atlético,1175,19:35
362,4,4,1172,11,6478,2,46:00,91,Diego da Silva Costa -,Grêmio,1366,22:46
363,4,4,1178,34,6511,2,41:00,86,Bruno de Lara Fuchs -,Atlético Mineiro Saf,1211,20:11
364,4,5,1181,8,6533,1,31:00,31,Agustin Maximiliano Rogel Paita -,Internacional,1201,20:01
365,4,5,1182,36,6541,1,6:00,6,Wagner Leonardo Calvelo de Souza -,Vitória,966,16:06
366,4,5,1183,5,6549,1,31:00,31,PFMarcos de Seixas Correa -,Fluminense,991,16:31
367,4,5,1183,34,6550,2,31:00,76,TGDanilo Jose Prando Minutti -,Atlético Mineiro Saf,1051,17:31
368,4,5,1187,27,6569,1,14:00,14,Hugo Moura Arruda da Silva -,Vasco da Gama S.a.f.,974,16:14
369,4,5,1189,19,6581,2,44:00,89,Joao Lucas de Almeida Carvalho -,Juventude,1244,20:44
370,4,6,1194,36,6611,2,47:00,92,Cleidson Andrade de Souza Silva -,Vitória,1217,20:17
371,4,6,1195,1,6624,2,13:00,58,TGVitor Ilidio Castanheiras Penas -,Palmeiras,1033,17:13
372,4,6,1196,5,6633,1,51:00,51,Fernando Diniz Silva -,Fluminense,1251,20:51
373,4,6,1199,37,6659,2,33:00,78,Miguel Angel Trauco Saavedra -,Criciúma,1053,17:33
374,4,7,1202,36,6680,1,37:00,37,Itaro Patric Cardoso Calmon -,Vitória,997,16:37
375,4,7,1202,36,6681,2,37:00,82,Eduardo Marcelo Rodrigues Nunes -,Vitória,1057,17:37
376,4,7,1203,19,6688,2,38:00,83,Werik Silva Pinto -,Juventude,1208,20:08
377,4,7,1204,27,6691,1,48:00,48,Joao Victor da Silva Marcelino -,Vasco da Gama S.a.f.,1008,16:48
378,4,7,1206,26,6703,1,37:00,37,Marlon Rodrigues Xavier -,Cruzeiro Saf,1147,19:07
379,4,7,1207,14,6712,2,30:00,75,PFGustavo Henrique Porto -,Athletico Paranaense,1200,20:00
380,4,8,1214,20,6770,1,37:00,37,TGJoão Pedro Campos Cardoso -,Botafogo,1237,20:37
381,4,8,1216,17,6789,2,44:00,89,Eduardo Colcenti Antunes -,Red Bull Bragantino,1394,23:14
382,4,8,1218,2,6798,1,34:00,34,Gustavo Henrique Vernes -,Corinthians,1174,19:34
383,4,9,1221,34,6820,1,31:00,31,Givanildo Vieira de Sousa -,Atlético Mineiro Saf,1261,21:01
384,4,9,1222,8,6828,2,55:00,100,Luis Oscar Gonzalez -,Internacional,1075,17:55
385,4,9,1225,2,6853,2,32:00,77,Joao Victor Andrade Caetano -,Corinthians,1052,17:32
386,4,9,1226,17,6863,1,12:00,12,Jadsom Meemyas de Oliveira da Silva -,Red Bull Bragantino,1122,18:42
387,4,9,1227,14,6871,2,54:00,99,Alexi Stival -,Athletico Paranaense,1074,17:54
388,4,9,1227,14,6872,2,54:00,99,Avlamir Dirceo Stival -,Athletico Paranaense,1074,17:54
389,4,9,1228,7,6877,1,46:00,46,Renato Kayzer de Souza -,Fortaleza,1156,19:16
390,4,9,1228,7,6878,1,47:00,47,Emanuel Britez -,Fortaleza,1157,19:17
391,4,9,1228,21,6879,1,46:00,46,Armando Gonçalves Teixeira -,Cuiabá Saf,1156,19:16
392,4,9,1229,37,6885,2,16:00,61,Luiz Gustavo Almeida Pinto -,Criciúma,1186,19:46
393,4,10,1237,11,6921,1,44:00,44,Joao Pedro Vilardi Pinto -,Grêmio,1244,20:44
394,4,10,1238,38,6924,2,53:00,98,Ronaldo de Oliveira Strada -,Atlético Goianiense Saf,1253,20:53
395,4,10,1239,27,6930,2,51:00,96,Victor Luis Chuab Zamblauskas -,Vasco da Gama S.a.f.,1311,21:51
396,4,11,1242,26,6945,2,23:00,68,Marlon Rodrigues Xavier -,Cruzeiro Saf,1043,17:23
397,4,11,1243,5,6953,2,42:00,87,Vinicius Moreira de Lima -,Fluminense,1062,17:42
398,4,11,1243,5,6954,2,43:00,88,Fernando Diniz Silva -,Fluminense,1063,17:43
399,4,12,1252,27,7002,2,14:00,59,David Correa da Fonseca -,Vasco da Gama S.a.f.,1364,22:44
400,4,13,1260,5,7052,2,41:00,86,Jan Franc Lucumi Gonzalez -,Fluminense,1061,17:41
401,4,13,1263,26,7064,1,32:00,32,Alvaro Carvalho Martins -,Cruzeiro Saf,1142,19:02
402,4,13,1265,1,7084,2,18:00,63,Raphael Cavalcante Veiga -,Palmeiras,1278,21:18
403,4,13,1268,21,7100,2,49:00,94,Luciano Giménez Alanda -,Cuiabá Saf,1219,20:19
404,4,13,1269,8,7106,2,15:00,60,MGReginaldo Menezes de Jesus -,Internacional,1185,19:45
405,4,14,1271,34,7117,2,18:00,63,Romulo Helberte Pereira Junior -,Atlético Mineiro Saf,1368,22:48
406,4,14,1273,8,7135,2,48:00,93,Luis Oscar Gonzalez -,Internacional,1308,21:48
407,4,14,1274,7,7143,1,39:00,39,Hercules Pereira do Nascimento -,Fortaleza,1239,20:39
408,4,14,1277,14,7163,2,32:00,77,Leonardo Matias Baiersdorf Linck -,Athletico Paranaense,1382,23:02
409,4,14,1277,4,7164,2,41:00,86,Luis Francisco Zubeldía -,São Paulo,1391,23:11
410,4,14,1277,4,7165,2,42:00,87,Maximiliano Pablo Cuberas -,São Paulo,1392,23:12
411,4,14,1279,37,7176,2,46:00,91,Allano Brendon de Souza Lima -,Criciúma,1306,21:46
412,4,15,1284,34,7197,1,24:00,24,Igor Rabello da Costa -,Atlético Mineiro Saf,1254,20:54
413,4,15,1288,38,7211,2,28:00,73,Derek Freitas Ribeiro -,Atlético Goianiense Saf,1198,19:58
414,4,16,1290,11,7218,2,12:00,57,Walter Kannemann -,Grêmio,1182,19:42
415,4,16,1291,4,7223,2,12:00,57,Alan Javier Franco -,São Paulo,1362,22:42
416,4,17,1306,4,7300,2,45:00,90,PFPedro Augusto Biccari Franco de Campos -,São Paulo,1305,21:45
417,4,17,1306,4,7301,2,54:00,99,Igor Vinicius de Souza -,São Paulo,1314,21:54
418,4,18,1313,37,7347,2,44:00,89,Allano Brendon de Souza Lima -,Criciúma,1064,17:44
419,4,18,1314,20,7354,2,42:00,87,TGJoão Pedro Campos Cardoso -,Botafogo,1212,20:12
420,4,18,1316,17,7376,1,47:00,47,Cleiton Schwengber -,Red Bull Bragantino,1157,19:17
421,4,18,1316,17,7377,2,18:00,63,Pedro Gonçalo Fernandes Malta -,Red Bull Bragantino,1188,19:48
422,4,18,1317,38,7386,1,47:00,47,Jan Carlos Hurtado Anchico -,Atlético Goianiense Saf,1157,19:17
423,4,18,1317,7,7387,2,9:00,54,Benjamin Kuscevic Jaramillo -,Fortaleza,1179,19:39
424,4,18,1318,5,7392,2,51:00,96,Claudio Rodrigues Gomes -,Fluminense,1311,21:51
425,4,18,1319,4,7401,2,47:00,92,TGCarlos Armando Gruezo Quiñones -,São Paulo,1217,20:17
426,4,19,1320,7,7410,2,38:00,83,Emanuel Britez -,Fortaleza,1268,21:08
427,4,19,1321,19,7419,2,51:00,96,Jose Marcos Alves Luis -,Juventude,1251,20:51
428,4,19,1328,38,7455,2,52:00,97,Alix Vinicius de Souza Sampaio -,Atlético Goianiense Saf,1402,23:22
429,4,20,1331,34,7474,2,52:00,97,Lyanco Evangelista Silveira Neves Vojnovic -,Atlético Mineiro Saf,1252,20:52
430,4,20,1335,36,7499,2,46:00,91,Jose Breno Silva Costa -,Vitória,1246,20:46
431,4,20,1337,7,7511,2,43:00,88,Hercules Pereira do Nascimento -,Fortaleza,1393,23:13
432,4,21,1345,19,7553,1,46:00,46,Gabriel Vasconcelos Ferreira -,Juventude,1006,16:46
433,4,21,1345,19,7554,2,12:00,57,Alan Luciano Ruschel -,Juventude,1032,17:12
434,4,21,1345,19,7555,2,37:00,82,Lucas Henrique Barbosa -,Juventude,1057,17:37
435,4,21,1348,20,7571,2,48:00,93,Danilo das Neves Pinheiro -,Botafogo,1308,21:48
436,4,21,1348,38,7572,2,48:00,93,Janderson Santos de Souza -,Atlético Goianiense Saf,1308,21:48
437,4,22,1352,36,7591,2,7:00,52,Thiago Carpini Barbosa -,Vitória,1027,17:07
438,4,22,1353,1,7596,2,47:00,92,Murilo Cerqueira Paim -,Palmeiras,1067,17:47
439,4,23,1362,36,7652,1,38:00,38,Hueglo dos Santos Neris -,Vitória,1238,20:38
440,4,23,1365,1,7671,1,46:00,46,Joao Miguel Barreto Martins -,Palmeiras,1006,16:46
441,4,23,1365,4,7672,2,40:00,85,Luciano da Rocha Neves -,São Paulo,1060,17:40
442,4,24,1378,38,7742,2,35:00,80,Bruno Nunes de Barros -,Atlético Goianiense Saf,1055,17:35
443,4,24,1378,19,7743,2,50:00,95,Jose Marcos Alves Luis -,Juventude,1070,17:50
444,4,25,1380,11,7751,1,20:00,20,Gustavo Martins de Souza Santos -,Grêmio,680,11:20
445,4,25,1385,2,7794,2,50:00,95,Yuri Alberto Monteiro da Silva -,Corinthians,1070,17:50
446,4,25,1385,2,7795,2,55:00,100,Carlos de Menezes Junior -,Corinthians,1075,17:55
447,4,25,1389,19,7811,1,44:00,44,Rodrigo Eduardo da Silva -,Juventude,1154,19:14
448,4,26,1394,2,7831,2,51:00,96,Ramon Angel Diaz -,Corinthians,1371,22:51
449,4,26,1395,1,7835,2,21:00,66,Caio Fernando de Oliveira -,Palmeiras,1041,17:21
450,4,26,1399,5,7865,2,33:00,78,PFMarcos de Seixas Correa -,Fluminense,1053,17:33
451,4,27,1400,0,7867,2,12:00,57,Carlos Moises de Lima -,Flamengo,1182,19:42
452,4,27,1407,7,7905,2,38:00,83,José Welison da Silva -,Fortaleza,1358,22:38
453,4,27,1408,26,7908,2,37:00,82,Joao Marcelo Messias Ferreira -,Cruzeiro Saf,1207,20:07
454,4,28,1411,27,7921,2,33:00,78,Mateus Carvalho dos Santos -,Vasco da Gama S.a.f.,1203,20:03
455,4,28,1414,11,7937,2,44:00,89,Miguel Angel Monsalve Gonzalez -,Grêmio,1364,22:44
456,4,28,1418,5,7964,2,53:00,98,Sidnei de Espirito -,Fluminense,1073,17:53
457,4,28,1418,5,7965,2,53:00,98,German Ezequiel Cano -,Fluminense,1073,17:53
458,4,29,1420,7,7978,2,34:00,79,Eros Nazareno Mancuso -,Fortaleza,1384,23:04
459,4,29,1420,11,7979,2,44:00,89,Fabio Pereira da Silva -,Grêmio,1394,23:14
460,4,29,1421,34,7981,2,36:00,81,Everson Felipe Marques Pires -,Atlético Mineiro Saf,1086,18:06
461,4,29,1422,12,7991,2,52:00,97,Santiago Arias Naranjo -,Bahia,1252,20:52
462,4,29,1424,27,8007,2,42:00,87,Josef de Souza Dias -,Vasco da Gama S.a.f.,1362,22:42
463,4,30,1437,7,8070,2,14:00,59,Mario Sergio Santos Costa -,Fortaleza,1379,22:59
464,4,30,1437,7,8071,2,37:00,82,Guilherme de Jesus da Silva -,Fortaleza,1402,23:22
465,4,31,1441,34,8101,2,25:00,70,Gustavo Henrique Furtado Scarpa -,Atlético Mineiro Saf,1225,20:25
466,4,31,1443,19,8115,2,29:00,74,Anderson Luis de Carvalho -,Juventude,1079,17:59
467,4,31,1447,26,8133,1,1:00,1,Rafael da Silva -,Cruzeiro Saf,1111,18:31
468,4,32,1450,37,8146,1,50:00,50,Felipe dos Reis Pereira Vizeu do Carmo Linhares -,Criciúma,1340,22:20
469,4,32,1450,8,8147,1,50:00,50,Roberto Lampert Ribas -,Internacional,1340,22:20
470,4,32,1451,0,8156,2,49:00,94,Allan Rodrigues de Souza -,Flamengo,1369,22:49
471,4,32,1453,5,8173,2,54:00,99,Felipe Melo de Carvalho -,Fluminense,1374,22:54
472,4,32,1454,27,8176,1,42:00,42,Joao Victor da Silva Marcelino -,Vasco da Gama S.a.f.,1332,22:12
473,4,34,1471,34,8271,1,40:00,40,Rubens Antonio Dias -,Atlético Mineiro Saf,1330,22:10
474,4,34,1471,20,8272,2,52:00,97,Alexander Nahuel Barboza Ullua -,Botafogo,1402,23:22
475,4,34,1477,14,8294,2,25:00,70,Thiago Heleno Henrique Ferreira -,Athletico Paranaense,1075,17:55
476,4,34,1479,37,8302,1,27:00,27,Claudio Coelho Salvatico -,Criciúma,1017,16:57
477,4,35,1484,20,8325,2,52:00,97,Francisco das Chagas Soares dos Santos -,Botafogo,1282,21:22
478,4,35,1486,34,8341,1,45:00,45,Mariano Ferreira Filho -,Atlético Mineiro Saf,1335,22:15
479,4,35,1487,0,8347,2,23:00,68,Erick Antonio Pulgar Farfan -,Flamengo,1283,21:23
480,4,36,1494,38,8375,2,40:00,85,Luiz Fernando Moraes dos Santos -,Atlético Goianiense Saf,1390,23:10
481,4,36,1495,1,8384,2,24:00,69,Marcos Luis Rocha Aquino -,Palmeiras,1374,22:54
482,4,36,1497,14,8393,1,42:00,42,Leonardo Matias Baiersdorf Linck -,Athletico Paranaense,1152,19:12
483,4,36,1497,5,8394,2,48:00,93,Paulo Henrique Chagas de Lima -,Fluminense,1218,20:18
